[319298, '80495a0', 'close@plt']
[320457, '8049646', 'select@plt']
[321376, '8049672', 'inet_ntoa@plt']
[324237, '804968a', 'setenv@plt']
[327625, '8049a0b', 'strstr@plt']
[328528, '8049a1f', 'strstr@plt']
[328563, '8049a48', 'recv@plt']
[329434, '8049a0b', 'strstr@plt']
[335364, '8049a9f', 'strtok@plt']
[335505, '8049d27', 'strtok@plt']
[336748, '8049d45', 'strstr@plt']
[339258, '8049d66', 'strtok@plt']
[339434, '8049dd6', 'strstr@plt']
[342073, '8049ebf', 'getpeername@plt']
[343084, '8049eca', 'inet_ntoa@plt']
[345040, '804a35c', 'vsprintf@plt']
[348084, '804a364', 'time@plt']
[348931, '804a372', 'localtime@plt']
[360908, '804a38c', 'memset@plt']
[360975, '804a3ad', 'strftime@plt']
[364007, '804a3cb', 'sprintf@plt']
[366586, '804a3e3', 'sprintf@plt']
[367430, '804a3f3', 'fopen@plt']
[368409, '8049f11', 'strstr@plt']
[368622, '8049f2b', 'strlen@plt']
[369540, '8049f41', 'strncmp@plt']
[370470, '804a089', 'strcpy@plt']
[370613, '804a097', 'strlen@plt']
[370688, '804a0ba', 'strncat@plt']
[371843, '804aaec', '__xstat@plt']
[372781, '804a0de', 'strlen@plt']
[372906, '804a0f6', 'strlen@plt']
[373033, '804a11e', 'strcat@plt']
[374082, '804aaec', '__xstat@plt']
[374133, '804a142', 'strlen@plt']
[374284, '804a14c', 'strlen@plt']
[374339, '804a4fb', '__xstat@plt']
[374389, '804a183', 'strcpy@plt']
[374497, '804a191', 'strlen@plt']
[374563, '8049b40', 'fopen@plt']
[375361, '80496a3', 'close@plt']
[375385, '8049450', 'exit@plt']

